angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
187820,0.399134,0.399134,2.58176e-007,6.46839e-007,6002000,495527000,-489525000,0.0121124
882584,-0.68392,-0.683919,1.22081e-006,1.78502e-006,6056000,499699000,-493643000,0.0121193
-313793,0.873146,0.873146,3.805e-007,4.35781e-007,6087000,496446000,-490359000,0.0122612
550567,0.628515,0.628515,7.51928e-007,1.19636e-006,6631000,499004000,-492373000,0.0132885
-603835,-0.764722,-0.764722,5.8937e-007,7.70698e-007,6000000,501640000,-495640000,0.0119608
-569374,0.795454,0.795455,9.03961e-007,1.13641e-006,5193000,504326000,-499133000,0.0102969
337466,0.4474,0.447399,8.09673e-007,1.80973e-006,6201000,498076000,-491875000,0.0124499
-504492,-0.55225,-0.552251,9.70212e-007,1.75684e-006,6002000,495792000,-489790000,0.0121059
-473552,-0.657233,-0.657234,8.64576e-007,1.31548e-006,5802000,498854000,-493052000,0.0116307
-160848,0.995615,0.995615,3.70952e-008,3.72586e-008,5286000,502114000,-496828000,0.0105275
102318,0.545317,0.545318,1.21079e-006,2.22035e-006,5139000,484630000,-479491000,0.010604
606904,-0.982975,-0.982975,1.49067e-008,1.51649e-008,5000000,475791000,-470791000,0.0105088
487483,0.83815,0.83815,2.57973e-007,3.07789e-007,6000000,480280000,-474280000,0.0124927
573811,-0.762458,-0.762458,4.19026e-007,5.49573e-007,6000000,477851000,-471851000,0.0125562
